comm_id,donor_id,campaign_id,comm_date,comm_type,outcome,resulted_in_donation,cost
COM000396,D01126,C004,2020-03-29,Phone Call,Called Back,0,19.79
COM000397,D00526,C004,2022-11-28,Email,Called Back,0,11.74
COM000398,D00762,C010,2021-01-27,Event Invitation,Opened,0,24.86
COM000399,D01695,C010,2020-09-03,Impact Report,Opened,0,10.76
COM000400,D00064,C029,2020-03-13,Phone Call,Opened,0,5.4
COM000401,D01183,C008,2020-07-30,Thank You Letter,Clicked,0,18.94
COM000402,D01035,C011,2023-10-13,Direct Mail,Unsubscribed,0,11.5
COM000403,D00353,C019,2023-02-13,Email,Opened,0,18.31
COM000404,D00994,C002,2022-04-16,Email,No Response,0,10.49
COM000405,D01788,C030,2024-05-29,Event Invitation,Opened,0,23.99
COM000406,D00651,C007,2020-10-14,Event Invitation,Unsubscribed,0,20.34
COM000407,D00135,C022,2021-06-19,Event Invitation,Clicked,0,10.03
COM000408,D01995,C002,2020-02-29,Thank You Letter,Donated,1,4.58
COM000409,D01602,C001,2020-12-10,Phone Call,No Response,0,5.35
COM000410,D01137,C004,2021-10-22,Newsletter,No Response,0,13.71
COM000411,D01687,C016,2024-12-29,Thank You Letter,Opened,0,15.35
COM000412,D00925,C011,2021-01-23,Thank You Letter,No Response,0,17.63
COM000413,D00991,C011,2020-08-18,Thank You Letter,Opened,0,22.64
COM000414,D01774,C006,2023-02-10,Impact Report,Donated,1,13.83
COM000415,D01929,C004,2023-04-07,Direct Mail,Donated,1,9.81
COM000416,D00465,C006,2024-04-20,Thank You Letter,Clicked,0,11.99
COM000417,D00956,C007,2024-10-24,Impact Report,Bounced,0,11.63
COM000418,D01218,C026,2021-02-18,Newsletter,Donated,1,18.35
COM000419,D00585,C030,2023-06-09,Thank You Letter,Clicked,0,13.26
COM000420,D00902,C019,2020-03-07,Thank You Letter,Donated,1,15.15
COM000421,D01820,C028,2022-04-15,Impact Report,Clicked,0,3.4
COM000422,D01987,C026,2022-02-19,SMS,Called Back,0,16.18
COM000423,D00855,C009,2021-09-14,Newsletter,No Response,0,20.54
COM000424,D00359,C024,2024-03-13,Event Invitation,Called Back,0,23.08
COM000425,D01834,C003,2022-12-03,Email,Opened,0,8.58
COM000426,D01169,C013,2020-08-26,Phone Call,No Response,0,20.1
COM000427,D01616,C021,2020-10-11,Impact Report,Bounced,0,3.53
COM000428,D00389,C026,2020-01-10,Direct Mail,Opened,0,22.17
COM000429,D00618,C004,2022-01-18,SMS,Clicked,0,21.05
COM000430,D01613,C020,2021-10-23,Newsletter,No Response,0,13.32
COM000431,D01230,C016,2023-11-25,SMS,Clicked,0,9.72
COM000432,D01511,C007,2020-12-20,Newsletter,Opened,0,23.04
COM000433,D01368,C018,2023-01-08,Direct Mail,Clicked,0,24.3
COM000434,D00666,C008,2020-02-03,Impact Report,No Response,0,11.67
COM000435,D01687,C009,2022-03-25,Direct Mail,Clicked,0,0.61
COM000436,D00587,C026,2023-06-21,Phone Call,Bounced,0,12.05
COM000437,D01389,C013,2023-09-01,Direct Mail,Unsubscribed,0,24.31
COM000438,D01059,C027,2020-07-11,Email,No Response,0,8.48
COM000439,D00178,C021,2022-06-14,Email,No Response,0,16.38
COM000440,D00948,C002,2023-06-02,SMS,No Response,0,6.5
COM000441,D01789,C026,2024-02-15,SMS,No Response,0,17.48
COM000442,D00776,C028,2021-05-06,Impact Report,No Response,0,17.33
COM000443,D01171,C012,2024-01-17,Email,Opened,0,14.29
COM000444,D00849,C009,2024-02-08,Newsletter,Donated,1,2.21
COM000445,D01964,C028,2024-04-25,Direct Mail,Opened,0,18.44
COM000446,D01564,C020,2024-11-19,Newsletter,Clicked,0,3.28
COM000447,D00512,C015,2021-05-10,Phone Call,No Response,0,16.89
COM000448,D00498,C018,2023-07-07,Phone Call,No Response,0,21.36
COM000449,D00534,C026,2023-01-26,Direct Mail,No Response,0,6.44
COM000450,D01207,C001,2021-07-25,Email,No Response,0,8.72
COM000451,D00669,C009,2022-03-20,SMS,Clicked,0,11.2
COM000452,D00699,C025,2021-01-14,SMS,No Response,0,9.89
COM000453,D01597,C016,2024-06-21,Impact Report,Opened,0,4.23
COM000454,D01518,C008,2024-01-29,Impact Report,Attended,0,24.31
COM000455,D00749,C005,2024-08-05,SMS,No Response,0,21.78
COM000456,D01448,C006,2022-07-07,Event Invitation,Opened,0,9.94
COM000457,D01103,C025,2021-02-21,SMS,Donated,1,15.88
COM000458,D01521,C002,2020-06-21,Direct Mail,Opened,0,22.0
COM000459,D01090,C009,2020-02-25,Email,Clicked,0,5.95
COM000460,D00522,C002,2022-08-25,Email,Donated,1,20.77
COM000461,D01179,C016,2023-10-21,Impact Report,Opened,0,20.23
COM000462,D00425,C012,2024-12-19,SMS,Opened,0,2.13
COM000463,D00296,C004,2023-10-02,SMS,No Response,0,6.6
COM000464,D01751,C005,2020-08-18,Direct Mail,Donated,1,5.83
COM000465,D01236,C013,2023-01-26,Phone Call,Donated,1,6.79
COM000466,D01295,C011,2023-07-17,Event Invitation,No Response,0,22.53
COM000467,D00990,C020,2022-06-23,Thank You Letter,No Response,0,17.36
COM000468,D00980,C001,2023-10-27,Thank You Letter,Clicked,0,19.44
COM000469,D01075,C013,2023-10-27,Thank You Letter,No Response,0,11.27
COM000470,D01777,C019,2021-12-13,Email,Attended,0,19.44
COM000471,D01885,C020,2022-02-22,Newsletter,No Response,0,6.0
COM000472,D01040,C021,2020-09-29,SMS,Donated,1,23.21
COM000473,D00756,C015,2024-03-01,Email,Donated,1,22.16
COM000474,D00650,C005,2020-08-02,SMS,Clicked,0,10.09
COM000475,D01138,C007,2021-08-20,SMS,No Response,0,17.71
COM000476,D00762,C017,2021-11-04,SMS,Donated,1,22.38
COM000477,D01449,C011,2023-02-21,SMS,No Response,0,23.41
COM000478,D01930,C009,2023-11-18,Direct Mail,Unsubscribed,0,10.88
COM000479,D01153,C014,2020-03-21,Email,Opened,0,24.99
COM000480,D01289,C008,2020-05-24,Event Invitation,No Response,0,13.57
COM000481,D00545,C027,2021-03-30,Impact Report,No Response,0,15.22
COM000482,D01267,C018,2024-07-12,Email,Donated,1,21.37
COM000483,D01246,C025,2020-04-16,Email,Clicked,0,23.26
COM000484,D01082,C028,2024-05-19,Phone Call,No Response,0,22.04
COM000485,D01681,C005,2021-08-04,Impact Report,No Response,0,1.47
COM000486,D00206,C002,2023-07-09,Email,Clicked,0,10.19
COM000487,D01820,C016,2020-10-23,Phone Call,No Response,0,12.58
COM000488,D00321,C007,2021-09-29,Newsletter,Opened,0,10.61
COM000489,D00606,C014,2021-01-03,SMS,Clicked,0,1.45
COM000490,D00344,C030,2022-06-08,Newsletter,No Response,0,12.29
COM000491,D00456,C030,2024-11-29,Thank You Letter,Bounced,0,16.19
COM000492,D01935,C021,2023-01-27,Impact Report,Clicked,0,15.08
COM000493,D01573,C015,2022-09-22,Email,Called Back,0,5.6
COM000494,D00473,C021,2024-02-01,Event Invitation,No Response,0,3.57
COM000495,D00911,C004,2023-01-05,Email,No Response,0,13.0
COM000496,D01419,C020,2023-10-23,SMS,Opened,0,23.07
COM000497,D01305,C019,2023-05-24,Direct Mail,Unsubscribed,0,21.45
COM000498,D01823,C016,2021-02-12,Newsletter,No Response,0,19.42
COM000499,D00604,C028,2024-03-01,Thank You Letter,Donated,1,18.01
COM000500,D00328,C017,2020-09-30,Email,Clicked,0,10.45
COM000501,D01029,C020,2020-02-17,Newsletter,Opened,0,9.28
COM000502,D01706,C006,2024-08-20,Direct Mail,Clicked,0,8.27
COM000503,D01097,C027,2022-03-06,Thank You Letter,Unsubscribed,0,15.72
COM000504,D01976,C004,2024-10-04,Email,Clicked,0,16.43
COM000505,D00369,C016,2020-03-19,SMS,Clicked,0,0.72
COM000506,D01345,C016,2020-02-03,Event Invitation,No Response,0,23.51
COM000507,D01567,C019,2020-02-11,Thank You Letter,Opened,0,23.54
COM000508,D01338,C006,2020-07-18,Thank You Letter,Opened,0,15.8
COM000509,D00579,C013,2024-06-19,Newsletter,Opened,0,7.15
COM000510,D00021,C019,2022-05-07,Direct Mail,Donated,1,10.73
COM000511,D00339,C022,2022-07-22,Thank You Letter,No Response,0,21.27
COM000512,D00914,C030,2022-01-09,SMS,Bounced,0,24.96
COM000513,D00788,C003,2024-09-12,Thank You Letter,No Response,0,2.42
COM000514,D00012,C026,2024-09-21,Newsletter,No Response,0,6.26
COM000515,D01108,C002,2022-10-12,Event Invitation,Clicked,0,19.98
COM000516,D00938,C010,2021-08-02,Direct Mail,No Response,0,13.75
COM000517,D00228,C026,2020-07-15,Thank You Letter,Donated,1,22.11
COM000518,D01634,C006,2024-03-24,Event Invitation,Donated,1,8.49
COM000519,D00867,C024,2023-03-22,Event Invitation,Clicked,0,20.68
COM000520,D00612,C013,2022-02-14,SMS,Bounced,0,3.2
COM000521,D00398,C010,2022-03-21,Email,No Response,0,5.03
COM000522,D00772,C026,2023-02-22,Event Invitation,No Response,0,24.0
COM000523,D00212,C001,2022-09-17,Event Invitation,Opened,0,21.89
COM000524,D00963,C029,2022-10-08,Direct Mail,Donated,1,6.05
COM000525,D01888,C022,2023-12-15,Thank You Letter,Opened,0,13.99
COM000526,D00648,C030,2024-11-29,Email,No Response,0,13.47
COM000527,D01394,C007,2024-10-28,SMS,Opened,0,5.22
COM000528,D01095,C024,2023-09-18,Email,No Response,0,4.23
COM000529,D01610,C003,2020-11-01,Email,Opened,0,3.61
COM000530,D00838,C014,2023-03-23,Email,Clicked,0,16.92
COM000531,D00254,C013,2023-03-21,Email,No Response,0,13.81
COM000532,D00622,C025,2024-12-17,Thank You Letter,Opened,0,9.74
COM000533,D01766,C008,2023-09-07,Email,No Response,0,23.89
COM000534,D01802,C003,2024-12-09,Thank You Letter,No Response,0,18.98
COM000535,D01798,C010,2020-05-24,Impact Report,Opened,0,3.39
COM000536,D01635,C017,2020-11-05,Phone Call,Donated,1,13.43
COM000537,D01057,C012,2023-09-18,Phone Call,Donated,1,5.0
COM000538,D00180,C028,2022-05-15,Impact Report,No Response,0,12.17
COM000539,D01794,C018,2024-03-28,Direct Mail,Opened,0,6.29
COM000540,D01609,C021,2024-10-18,SMS,Bounced,0,13.49
COM000541,D00971,C026,2024-07-16,Event Invitation,Clicked,0,8.13
COM000542,D01941,C019,2020-05-20,Phone Call,Donated,1,18.38
COM000543,D00667,C002,2021-10-11,Event Invitation,No Response,0,9.52
COM000544,D01180,C008,2024-03-05,Newsletter,No Response,0,17.17
COM000545,D01257,C005,2024-08-13,Phone Call,No Response,0,0.76
COM000546,D00531,C019,2023-06-15,Event Invitation,Donated,1,8.08
COM000547,D00084,C008,2023-07-23,Phone Call,Clicked,0,5.21
COM000548,D00479,C030,2020-09-06,Event Invitation,Clicked,0,2.26
COM000549,D01458,C023,2023-09-23,SMS,Opened,0,20.8
COM000550,D01304,C028,2020-11-05,Phone Call,No Response,0,13.4
COM000551,D00404,C002,2023-12-03,Impact Report,No Response,0,20.3
COM000552,D01944,C016,2021-09-09,Phone Call,Bounced,0,10.13
COM000553,D00825,C005,2020-08-10,Email,Called Back,0,23.15
COM000554,D00408,C022,2020-09-18,Impact Report,Opened,0,23.53
COM000555,D01294,C003,2022-11-15,Thank You Letter,Opened,0,21.99
COM000556,D00006,C027,2021-08-19,Email,No Response,0,10.91
COM000557,D00769,C020,2020-03-09,Email,Clicked,0,19.23
COM000558,D01208,C011,2024-03-03,Event Invitation,Attended,0,9.0
COM000559,D01549,C011,2024-01-21,Direct Mail,No Response,0,4.7
COM000560,D01325,C003,2022-09-14,Direct Mail,No Response,0,19.94
COM000561,D01239,C002,2023-01-01,Phone Call,Opened,0,10.86
COM000562,D01572,C019,2022-06-04,Event Invitation,No Response,0,15.13
COM000563,D01431,C030,2020-11-28,Event Invitation,No Response,0,6.54
COM000564,D00316,C002,2020-11-13,Thank You Letter,No Response,0,8.38
COM000565,D00564,C009,2021-09-06,Thank You Letter,No Response,0,18.95
COM000566,D00252,C023,2021-03-24,SMS,Bounced,0,9.12
COM000567,D01754,C008,2023-03-30,SMS,Clicked,0,9.49
COM000568,D01506,C030,2023-02-04,Direct Mail,No Response,0,5.58
COM000569,D00061,C009,2022-12-27,Phone Call,Donated,1,3.24
COM000570,D01271,C028,2023-04-25,Event Invitation,Clicked,0,11.26
COM000571,D01784,C001,2021-12-06,Impact Report,No Response,0,19.62
COM000572,D01377,C001,2023-09-29,Direct Mail,No Response,0,15.89
COM000573,D00803,C014,2021-01-07,Event Invitation,No Response,0,11.68
COM000574,D00764,C005,2022-11-29,Email,Donated,1,8.58
COM000575,D01262,C011,2023-09-18,Newsletter,Clicked,0,16.0
COM000576,D00076,C007,2021-01-23,Phone Call,Clicked,0,7.32
COM000577,D00589,C022,2021-01-19,Impact Report,No Response,0,10.85
COM000578,D01920,C019,2020-11-05,Phone Call,Donated,1,11.13
COM000579,D00344,C004,2020-01-26,Impact Report,Opened,0,7.49
COM000580,D01505,C006,2023-12-19,Event Invitation,Bounced,0,11.89
COM000581,D01440,C028,2021-01-10,Newsletter,Opened,0,9.19
COM000582,D01669,C026,2023-09-27,Newsletter,Clicked,0,14.89
COM000583,D01271,C006,2022-12-30,Newsletter,Clicked,0,3.06
COM000584,D00277,C030,2021-08-07,SMS,Donated,1,18.08
COM000585,D01658,C024,2022-03-25,SMS,No Response,0,20.51
COM000586,D00688,C019,2022-06-02,Email,Called Back,0,8.14
COM000587,D00463,C015,2021-07-10,Newsletter,Opened,0,23.85
COM000588,D01906,C007,2024-02-24,Newsletter,Donated,1,20.76
COM000589,D01158,C006,2023-03-24,Event Invitation,Bounced,0,7.19
COM000590,D00882,C023,2023-06-29,Thank You Letter,Called Back,0,15.62
COM000591,D00015,C005,2020-06-09,Event Invitation,Opened,0,15.53
COM000592,D01846,C017,2024-10-22,Newsletter,Donated,1,8.07
COM000593,D01901,C025,2022-11-06,Event Invitation,Opened,0,22.46
COM000594,D01598,C008,2022-02-18,Event Invitation,No Response,0,8.48
COM000595,D01902,C005,2021-05-20,Thank You Letter,Opened,0,15.15
COM000596,D01802,C002,2024-09-21,Direct Mail,Opened,0,11.83
COM000597,D01325,C016,2023-04-17,Newsletter,Opened,0,16.6
COM000598,D01147,C011,2021-10-28,Newsletter,Opened,0,13.0
COM000599,D01758,C014,2021-07-25,Thank You Letter,No Response,0,22.12
COM000600,D01903,C007,2021-03-29,Direct Mail,Donated,1,2.76
COM000601,D00420,C011,2022-04-03,Phone Call,Donated,1,20.37
COM000602,D00807,C024,2023-03-18,SMS,No Response,0,15.44
COM000603,D01233,C012,2021-12-07,Direct Mail,Opened,0,17.88
COM000604,D00193,C020,2023-04-30,Phone Call,No Response,0,0.76
COM000605,D00452,C020,2021-10-05,Event Invitation,Unsubscribed,0,1.75
COM000606,D00136,C027,2023-12-20,Impact Report,Bounced,0,21.13
COM000607,D00020,C021,2023-02-18,Newsletter,Attended,0,20.16
COM000608,D01517,C006,2020-01-10,Direct Mail,No Response,0,10.73
COM000609,D01117,C026,2020-09-21,Email,No Response,0,18.54
COM000610,D00278,C028,2023-08-19,SMS,Opened,0,10.08
COM000611,D00744,C027,2021-06-14,Email,No Response,0,11.59
COM000612,D01144,C021,2020-10-27,Direct Mail,Donated,1,23.19
COM000613,D00031,C005,2020-11-22,Direct Mail,Bounced,0,20.78
COM000614,D01508,C014,2022-04-20,SMS,Opened,0,18.43
COM000615,D00038,C015,2022-04-11,Newsletter,Bounced,0,9.66
COM000616,D01798,C018,2021-09-05,Email,Donated,1,19.36
COM000617,D00825,C019,2021-05-31,Phone Call,Attended,0,22.34
COM000618,D00145,C014,2022-04-30,Direct Mail,Bounced,0,7.33
COM000619,D00118,C027,2020-11-30,Phone Call,Opened,0,11.81
COM000620,D00572,C022,2021-03-22,Phone Call,No Response,0,19.02
COM000621,D01521,C008,2021-08-29,Direct Mail,Donated,1,13.63
COM000622,D01622,C014,2023-08-06,Event Invitation,Clicked,0,13.84
COM000623,D00042,C022,2023-02-17,Newsletter,Opened,0,3.89
COM000624,D00441,C020,2021-12-16,Phone Call,Clicked,0,17.49
COM000625,D01629,C012,2021-11-02,Email,No Response,0,13.88
COM000626,D01368,C007,2024-08-22,Thank You Letter,Clicked,0,10.98
COM000627,D00037,C027,2021-09-01,Newsletter,Opened,0,15.47
COM000628,D01255,C005,2023-07-20,Event Invitation,No Response,0,14.1
COM000629,D00231,C002,2022-08-12,Thank You Letter,Opened,0,7.12
COM000630,D01994,C009,2022-09-16,SMS,Clicked,0,16.07
COM000631,D01917,C029,2021-12-07,Impact Report,No Response,0,13.03
COM000632,D01875,C010,2023-03-21,SMS,Opened,0,21.14
COM000633,D01480,C024,2022-12-10,Phone Call,No Response,0,12.25
COM000634,D01567,C027,2024-09-10,Email,No Response,0,4.0
COM000635,D01887,C011,2024-08-26,Phone Call,No Response,0,1.87
COM000636,D01783,C007,2021-02-19,Event Invitation,No Response,0,12.26
COM000637,D01011,C002,2022-01-04,SMS,Donated,1,11.35
COM000638,D01923,C006,2023-01-16,SMS,No Response,0,14.0
COM000639,D00481,C014,2021-07-31,Thank You Letter,Clicked,0,1.29
COM000640,D00940,C029,2023-01-19,Impact Report,Donated,1,21.67
COM000641,D00916,C013,2020-07-12,SMS,Donated,1,20.17
COM000642,D00248,C022,2020-10-15,SMS,No Response,0,3.06
COM000643,D01647,C008,2023-12-13,Phone Call,No Response,0,20.33
COM000644,D01097,C022,2022-10-20,Impact Report,No Response,0,11.57
COM000645,D00357,C030,2023-09-26,SMS,Unsubscribed,0,9.22
COM000646,D00527,C007,2022-02-15,SMS,No Response,0,16.94
COM000647,D01108,C001,2024-12-04,Direct Mail,Bounced,0,4.55
COM000648,D00465,C018,2022-07-03,Email,Called Back,0,23.34
COM000649,D00356,C020,2024-12-16,Newsletter,Donated,1,12.4
COM000650,D01352,C018,2020-03-08,Event Invitation,Attended,0,14.69
COM000651,D01109,C028,2022-11-01,Thank You Letter,Bounced,0,11.54
COM000652,D00499,C007,2022-06-15,Email,No Response,0,5.7
COM000653,D01246,C026,2023-01-09,Phone Call,Donated,1,18.14
COM000654,D01118,C021,2021-06-14,Impact Report,No Response,0,9.99
COM000655,D00185,C010,2021-05-15,Direct Mail,Donated,1,2.65
COM000656,D01875,C025,2021-12-06,Event Invitation,No Response,0,3.7
COM000657,D01009,C014,2021-06-08,Phone Call,No Response,0,16.18
COM000658,D00527,C003,2023-01-03,Impact Report,No Response,0,5.14
COM000659,D00252,C023,2023-09-21,Event Invitation,Donated,1,20.98
COM000660,D01682,C005,2023-09-03,Event Invitation,No Response,0,23.97
COM000661,D00638,C005,2023-08-13,Impact Report,Bounced,0,17.0
COM000662,D01808,C007,2023-10-23,Phone Call,Opened,0,8.61
COM000663,D01232,C016,2022-10-29,Email,No Response,0,0.65
COM000664,D01121,C011,2023-08-22,SMS,Opened,0,15.96
COM000665,D01912,C005,2023-08-16,Direct Mail,Opened,0,17.7
COM000666,D00599,C022,2023-08-12,Email,No Response,0,10.56
COM000667,D00026,C028,2020-11-15,Event Invitation,Bounced,0,4.28
COM000668,D01528,C026,2020-08-17,Event Invitation,No Response,0,8.45
COM000669,D00192,C023,2024-01-14,Newsletter,No Response,0,0.79
COM000670,D01898,C006,2023-06-24,Email,No Response,0,12.04
COM000671,D01124,C010,2022-09-15,SMS,No Response,0,3.03
COM000672,D00189,C006,2023-11-29,Thank You Letter,No Response,0,21.35
COM000673,D00300,C016,2022-05-07,SMS,Clicked,0,6.64
COM000674,D00592,C020,2021-12-09,Event Invitation,No Response,0,18.58
COM000675,D00366,C022,2021-04-08,Impact Report,Opened,0,8.52
COM000676,D01008,C001,2022-11-03,Phone Call,No Response,0,6.89
COM000677,D01069,C003,2020-01-18,Thank You Letter,No Response,0,2.86
COM000678,D00524,C009,2023-12-11,Newsletter,Clicked,0,21.25
COM000679,D01094,C002,2022-06-13,Direct Mail,Bounced,0,14.67
COM000680,D00372,C021,2021-04-09,Event Invitation,No Response,0,10.6
COM000681,D01970,C005,2020-08-07,Event Invitation,Clicked,0,2.32
COM000682,D01550,C015,2022-06-20,SMS,Opened,0,7.79
COM000683,D00951,C016,2020-02-21,Newsletter,Clicked,0,16.94
COM000684,D01819,C006,2023-09-15,Impact Report,Donated,1,16.52
COM000685,D01931,C015,2023-07-15,Email,Bounced,0,2.94
COM000686,D00834,C010,2022-11-29,Event Invitation,No Response,0,16.88
COM000687,D01683,C018,2023-08-18,Impact Report,Bounced,0,14.85
COM000688,D00892,C009,2024-08-11,Thank You Letter,Opened,0,14.51
COM000689,D00749,C015,2020-02-18,Newsletter,Attended,0,4.07
COM000690,D01527,C005,2024-09-27,Email,No Response,0,6.66
COM000691,D00725,C030,2022-08-30,Impact Report,No Response,0,4.29
COM000692,D01370,C029,2020-02-29,Thank You Letter,Clicked,0,5.02
COM000693,D01297,C017,2021-09-01,Newsletter,Opened,0,1.95
COM000694,D01434,C011,2023-07-29,Phone Call,Unsubscribed,0,21.09
COM000695,D01306,C017,2023-07-17,SMS,Donated,1,1.97
COM000696,D00978,C007,2021-08-09,Thank You Letter,Donated,1,5.08
COM000697,D00376,C006,2020-05-02,Impact Report,No Response,0,21.94
COM000698,D00474,C027,2020-02-23,Newsletter,Clicked,0,11.76
COM000699,D01760,C030,2024-05-05,Newsletter,Clicked,0,21.81
COM000700,D01501,C030,2020-10-23,Direct Mail,No Response,0,11.66
COM000701,D01480,C016,2020-01-19,Impact Report,Donated,1,11.38
COM000702,D00878,C028,2021-09-15,Phone Call,No Response,0,24.5
COM000703,D00796,C020,2020-01-24,Phone Call,Clicked,0,17.4
COM000704,D00531,C003,2024-05-27,Impact Report,Donated,1,23.84
COM000705,D01018,C022,2020-09-13,Impact Report,Unsubscribed,0,24.81
COM000706,D01985,C003,2021-03-09,Impact Report,Opened,0,21.48
COM000707,D01513,C027,2020-07-12,SMS,Clicked,0,22.46
COM000708,D01287,C007,2024-03-25,Impact Report,Clicked,0,4.47
COM000709,D01195,C013,2020-10-23,Newsletter,No Response,0,3.25
COM000710,D00694,C021,2024-01-24,Event Invitation,No Response,0,18.23
COM000711,D01646,C010,2024-10-17,Newsletter,Clicked,0,20.28
COM000712,D00738,C021,2023-10-13,SMS,No Response,0,4.37
COM000713,D00538,C029,2024-07-24,Newsletter,Opened,0,21.34
COM000714,D01374,C013,2021-08-15,Impact Report,Opened,0,10.93
COM000715,D01343,C026,2023-10-21,Newsletter,Opened,0,18.7
COM000716,D01984,C005,2024-12-09,Event Invitation,Opened,0,3.53
COM000717,D01534,C014,2022-05-10,Email,No Response,0,16.72
COM000718,D00943,C015,2023-03-25,Phone Call,Opened,0,16.69
COM000719,D01898,C011,2021-03-31,Impact Report,Bounced,0,19.36
COM000720,D00944,C004,2020-10-28,Email,Bounced,0,16.71
COM000721,D00291,C027,2023-05-27,Newsletter,No Response,0,13.01
COM000722,D01699,C023,2024-05-26,Phone Call,Opened,0,7.78
COM000723,D01417,C012,2020-11-05,Email,Bounced,0,11.13
COM000724,D00523,C024,2021-05-15,Impact Report,No Response,0,8.95
COM000725,D00926,C018,2023-07-01,Impact Report,Clicked,0,11.37
COM000726,D01527,C030,2022-03-05,Newsletter,Called Back,0,6.44
COM000727,D00108,C028,2023-07-02,Direct Mail,Donated,1,15.71
COM000728,D00128,C015,2023-05-04,Phone Call,No Response,0,23.51
COM000729,D01412,C020,2021-04-30,Newsletter,No Response,0,20.56
COM000730,D01861,C015,2021-12-03,SMS,Opened,0,23.14
COM000731,D00238,C011,2021-01-28,SMS,No Response,0,19.16
COM000732,D00537,C022,2024-11-24,Email,Bounced,0,7.68
