donation_id,donor_id,campaign_id,donation_date,amount,payment_method,is_recurring,status,channel,fiscal_year,quarter,month,year
DON000253,D00720,C008,2022-11-23,67.4,Direct Debit,1,Completed,Event,FY2022,Q4,November,2022
DON000254,D00850,C027,2022-04-26,58200.0,Cash,0,Completed,Email,FY2021,Q2,April,2022
DON000255,D00741,C015,2024-07-03,9400.0,Bank Transfer,1,Completed,Corporate,FY2024,Q3,July,2024
DON000256,D01131,C010,2021-03-10,141.6,Cheque,1,Completed,Direct Mail,FY2020,Q1,March,2021
DON000257,D01718,C009,2020-07-13,138.6,Credit Card,0,Completed,Social Media,FY2020,Q3,July,2020
DON000258,D00895,C014,2022-06-03,201.3,Cheque,0,Completed,Corporate,FY2021,Q2,June,2022
DON000259,D01962,C021,2023-10-08,38650.0,Direct Debit,0,Completed,Email,FY2023,Q4,October,2023
DON000260,D01339,C006,2020-10-01,83.7,Direct Debit,0,Completed,Social Media,FY2020,Q4,October,2020
DON000261,D01940,C021,2023-08-28,872.0,PayPal,0,Failed,Email,FY2023,Q3,August,2023
DON000262,D00392,C026,2022-12-08,106.4,Cheque,0,Completed,Telephone,FY2022,Q4,December,2022
DON000263,D00206,C001,2021-12-10,246.5,Credit Card,1,Completed,Peer-to-Peer,FY2021,Q4,December,2021
DON000264,D01605,C014,2022-04-12,4400.0,Credit Card,0,Completed,Corporate,FY2021,Q2,April,2022
DON000265,D00935,C011,2024-05-31,71.6,Cheque,0,Completed,Direct Mail,FY2023,Q2,May,2024
DON000266,D01250,C005,2023-01-07,23700.0,Cheque,1,Completed,Corporate,FY2022,Q1,January,2023
DON000267,D00330,C007,2020-05-01,109600.0,Credit Card,0,Completed,Direct Mail,FY2019,Q2,May,2020
DON000268,D00708,C021,2023-09-24,120.0,Bank Transfer,0,Completed,Email,FY2023,Q3,September,2023
DON000269,D01197,C007,2020-05-12,19.55,PayPal,0,Failed,Direct Mail,FY2019,Q2,May,2020
DON000270,D01578,C011,2024-07-03,73.5,Credit Card,1,Completed,Direct Mail,FY2024,Q3,July,2024
DON000271,D00230,C027,2022-05-27,21.55,PayPal,0,Completed,Email,FY2021,Q2,May,2022
DON000272,D01100,C014,2022-06-07,62900.0,Cheque,0,Completed,Corporate,FY2021,Q2,June,2022
DON000273,D00807,C028,2024-10-03,113.8,Credit Card,0,Completed,Direct Mail,FY2024,Q4,October,2024
DON000274,D00083,C003,2022-07-18,37300.0,Direct Debit,0,Completed,Telephone,FY2022,Q3,July,2022
DON000275,D00227,C017,2024-06-09,10.0,Credit Card,0,Completed,Online,FY2023,Q2,June,2024
DON000276,D00017,C009,2020-06-23,20.6,PayPal,0,Completed,Social Media,FY2019,Q2,June,2020
DON000277,D01230,C022,2023-12-03,110.6,Credit Card,0,Completed,Recurring,FY2023,Q4,December,2023
DON000278,D01133,C006,2020-09-01,29250.0,Direct Debit,0,Completed,Social Media,FY2020,Q3,September,2020
DON000279,D00046,C006,2020-08-14,327.5,Credit Card,1,Completed,Social Media,FY2020,Q3,August,2020
DON000280,D01471,C014,2022-06-01,298.5,Direct Debit,1,Completed,Corporate,FY2021,Q2,June,2022
DON000281,D01584,C006,2020-10-09,74.7,Direct Debit,0,Refunded,Social Media,FY2020,Q4,October,2020
DON000282,D00818,C008,2022-10-20,275.0,Cash,1,Completed,Event,FY2022,Q4,October,2022
DON000283,D00097,C005,2022-12-15,161.1,Direct Debit,0,Completed,Corporate,FY2022,Q4,December,2022
DON000284,D01090,C018,2021-05-29,285.2,Credit Card,0,Completed,Online,FY2020,Q2,May,2021
DON000285,D00038,C029,2023-07-10,39.1,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON000286,D00861,C002,2024-10-20,13040.0,Direct Debit,0,Completed,Recurring,FY2024,Q4,October,2024
DON000287,D01860,C017,2024-06-01,318000.0,Credit Card,0,Completed,Online,FY2023,Q2,June,2024
DON000288,D00604,C006,2020-08-08,4200.0,Cheque,1,Completed,Social Media,FY2020,Q3,August,2020
DON000289,D01963,C029,2023-06-25,252.0,Bank Transfer,0,Completed,Peer-to-Peer,FY2022,Q2,June,2023
DON000290,D01591,C030,2024-10-31,143.2,Credit Card,0,Completed,Online,FY2024,Q4,October,2024
DON000291,D00894,C008,2022-10-10,27300.0,Credit Card,0,Completed,Event,FY2022,Q4,October,2022
DON000292,D00804,C026,2022-10-26,84.6,Credit Card,0,Completed,Telephone,FY2022,Q4,October,2022
DON000293,D01570,C015,2024-06-19,141200.0,Bank Transfer,0,Completed,Corporate,FY2023,Q2,June,2024
DON000294,D00552,C010,2021-04-30,25400.0,Cheque,0,Completed,Direct Mail,FY2020,Q2,April,2021
DON000295,D00046,C013,2021-08-28,196.5,Direct Debit,1,Completed,Telephone,FY2021,Q3,August,2021
DON000296,D01721,C010,2021-05-08,84600.0,PayPal,1,Completed,Direct Mail,FY2020,Q2,May,2021
DON000297,D00584,C005,2022-12-27,22.5,Bank Transfer,0,Completed,Corporate,FY2022,Q4,December,2022
DON000298,D00053,C003,2022-07-27,91.8,Credit Card,1,Completed,Telephone,FY2022,Q3,July,2022
DON000299,D00131,C010,2021-03-08,247.2,Credit Card,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON000300,D01507,C010,2021-03-17,140500.0,Cash,1,Completed,Direct Mail,FY2020,Q1,March,2021
DON000301,D00248,C030,2024-12-01,775.0,PayPal,0,Completed,Online,FY2024,Q4,December,2024
DON000302,D01040,C030,2024-10-14,103.4,Credit Card,0,Completed,Online,FY2024,Q4,October,2024
DON000303,D01063,C013,2021-11-18,53.0,Direct Debit,0,Completed,Telephone,FY2021,Q4,November,2021
DON000304,D00245,C020,2020-10-09,34200.0,Credit Card,1,Completed,Direct Mail,FY2020,Q4,October,2020
DON000305,D01707,C023,2023-07-16,100.2,Cheque,0,Completed,Event,FY2023,Q3,July,2023
DON000306,D01049,C026,2022-12-28,85.35,Credit Card,1,Completed,Telephone,FY2022,Q4,December,2022
DON000307,D00549,C016,2022-06-02,120000.0,Credit Card,1,Completed,Telephone,FY2021,Q2,June,2022
DON000308,D00273,C012,2022-12-26,1315.0,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON000309,D01704,C024,2020-11-15,32.1,Bank Transfer,0,Completed,Telephone,FY2020,Q4,November,2020
DON000310,D00623,C016,2022-05-14,59.2,PayPal,0,Completed,Telephone,FY2021,Q2,May,2022
DON000311,D01399,C004,2021-04-06,100.0,Credit Card,0,Completed,Email,FY2020,Q2,April,2021
DON000312,D01607,C029,2023-09-03,26400.0,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON000313,D00141,C006,2020-09-19,107.2,Direct Debit,0,Completed,Social Media,FY2020,Q3,September,2020
DON000314,D00952,C009,2020-07-05,663.0,PayPal,0,Completed,Social Media,FY2020,Q3,July,2020
DON000315,D00389,C002,2024-05-29,79.2,Credit Card,0,Completed,Recurring,FY2023,Q2,May,2024
DON000316,D00986,C014,2022-05-10,14420.0,Bank Transfer,0,Completed,Corporate,FY2021,Q2,May,2022
DON000317,D00415,C008,2022-09-26,35.3,Credit Card,1,Completed,Event,FY2022,Q3,September,2022
DON000318,D01927,C030,2024-10-22,2985.0,Direct Debit,0,Completed,Online,FY2024,Q4,October,2024
DON000319,D01942,C018,2021-05-03,34.8,Direct Debit,0,Completed,Online,FY2020,Q2,May,2021
DON000320,D01371,C006,2020-08-18,7770.0,Credit Card,0,Failed,Social Media,FY2020,Q3,August,2020
DON000321,D00425,C012,2023-01-14,145.6,Bank Transfer,0,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON000322,D00858,C020,2020-11-24,185.2,Credit Card,0,Completed,Direct Mail,FY2020,Q4,November,2020
DON000323,D00973,C029,2023-08-26,37800.0,Cash,0,Completed,Peer-to-Peer,FY2023,Q3,August,2023
DON000324,D00217,C025,2024-03-08,38.8,Direct Debit,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON000325,D01091,C022,2023-11-03,19.55,Credit Card,1,Completed,Recurring,FY2023,Q4,November,2023
DON000326,D00683,C023,2023-07-31,10.0,Credit Card,1,Completed,Event,FY2023,Q3,July,2023
DON000327,D00212,C029,2023-06-26,20.4,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q2,June,2023
DON000328,D01483,C019,2020-08-30,2540.0,Bank Transfer,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON000329,D01378,C027,2022-06-09,115.6,Bank Transfer,0,Completed,Email,FY2021,Q2,June,2022
DON000330,D00543,C028,2024-08-14,89.25,Direct Debit,1,Completed,Direct Mail,FY2024,Q3,August,2024
DON000331,D01855,C026,2022-12-18,193.0,Cheque,0,Completed,Telephone,FY2022,Q4,December,2022
DON000332,D00900,C025,2024-04-09,154.0,PayPal,1,Completed,Direct Mail,FY2023,Q2,April,2024
DON000333,D01986,C006,2020-09-20,13320.0,Cash,1,Completed,Social Media,FY2020,Q3,September,2020
DON000334,D01397,C030,2024-10-31,30750.0,PayPal,1,Completed,Online,FY2024,Q4,October,2024
DON000335,D00225,C012,2022-11-18,80.1,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q4,November,2022
DON000336,D01938,C028,2024-10-09,1050.0,Direct Debit,0,Completed,Direct Mail,FY2024,Q4,October,2024
DON000337,D01721,C021,2023-09-10,21150.0,Credit Card,1,Completed,Email,FY2023,Q3,September,2023
DON000338,D01706,C022,2023-09-05,26.6,Credit Card,0,Completed,Recurring,FY2023,Q3,September,2023
DON000339,D00437,C028,2024-09-30,7920.0,PayPal,1,Completed,Direct Mail,FY2024,Q3,September,2024
DON000340,D01762,C030,2024-12-01,104.1,Credit Card,0,Completed,Online,FY2024,Q4,December,2024
DON000341,D01744,C018,2021-04-29,273.2,Credit Card,1,Completed,Online,FY2020,Q2,April,2021
DON000342,D01766,C014,2022-06-25,66000.0,Cheque,0,Completed,Corporate,FY2021,Q2,June,2022
DON000343,D00563,C026,2022-11-08,1790.0,Direct Debit,0,Completed,Telephone,FY2022,Q4,November,2022
DON000344,D01050,C024,2020-11-07,32000.0,Credit Card,0,Completed,Telephone,FY2020,Q4,November,2020
DON000345,D01373,C025,2024-03-04,419000.0,Cheque,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON000346,D01753,C026,2022-11-20,63800.0,Direct Debit,0,Completed,Telephone,FY2022,Q4,November,2022
DON000347,D01527,C014,2022-07-13,257.0,Credit Card,0,Completed,Corporate,FY2022,Q3,July,2022
DON000348,D00414,C005,2023-02-04,49.0,Credit Card,0,Completed,Corporate,FY2022,Q1,February,2023
DON000349,D01051,C026,2022-11-07,271.0,Bank Transfer,0,Completed,Telephone,FY2022,Q4,November,2022
DON000350,D00631,C015,2024-07-18,12700.0,PayPal,1,Completed,Corporate,FY2024,Q3,July,2024
DON000351,D00172,C029,2023-06-26,290000.0,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q2,June,2023
DON000352,D01003,C016,2022-04-27,3650.0,Cheque,0,Completed,Telephone,FY2021,Q2,April,2022
DON000353,D01399,C007,2020-05-15,150.0,Credit Card,0,Completed,Direct Mail,FY2019,Q2,May,2020
DON000354,D01635,C030,2024-09-24,80.0,PayPal,0,Completed,Online,FY2024,Q3,September,2024
DON000355,D00228,C022,2023-11-26,54900.0,Direct Debit,1,Completed,Recurring,FY2023,Q4,November,2023
DON000356,D01781,C017,2024-06-23,75.15,PayPal,1,Completed,Online,FY2023,Q2,June,2024
DON000357,D00012,C016,2022-05-29,37800.0,Cash,1,Completed,Telephone,FY2021,Q2,May,2022
DON000358,D01742,C029,2023-07-24,942.0,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON000359,D01939,C021,2023-09-15,113.55,PayPal,0,Completed,Email,FY2023,Q3,September,2023
DON000360,D00816,C022,2023-11-12,390.0,Bank Transfer,0,Completed,Recurring,FY2023,Q4,November,2023
DON000361,D01165,C025,2024-02-24,21950.0,Credit Card,1,Completed,Direct Mail,FY2023,Q1,February,2024
DON000362,D00378,C027,2022-05-28,392.0,Credit Card,0,Completed,Email,FY2021,Q2,May,2022
DON000363,D00819,C027,2022-06-23,37500.0,Credit Card,1,Completed,Email,FY2021,Q2,June,2022
DON000364,D00944,C005,2023-02-07,1078.0,Direct Debit,0,Completed,Corporate,FY2022,Q1,February,2023
DON000365,D00277,C014,2022-05-14,127.0,PayPal,1,Completed,Corporate,FY2021,Q2,May,2022
DON000366,D00256,C011,2024-05-24,350.0,Credit Card,0,Completed,Direct Mail,FY2023,Q2,May,2024
DON000367,D00906,C021,2023-09-30,23850.0,Credit Card,0,Completed,Email,FY2023,Q3,September,2023
DON000368,D01673,C003,2022-05-25,85.8,PayPal,0,Completed,Telephone,FY2021,Q2,May,2022
DON000369,D00105,C009,2020-06-10,100600.0,Direct Debit,0,Completed,Social Media,FY2019,Q2,June,2020
DON000370,D01763,C018,2021-04-01,34.35,Direct Debit,0,Completed,Online,FY2020,Q2,April,2021
DON000371,D00778,C020,2020-11-24,106.0,Direct Debit,0,Completed,Direct Mail,FY2020,Q4,November,2020
DON000372,D01549,C006,2020-08-07,214.0,Cash,0,Completed,Social Media,FY2020,Q3,August,2020
DON000373,D00594,C005,2023-02-09,1970.0,Credit Card,1,Completed,Corporate,FY2022,Q1,February,2023
DON000374,D00974,C029,2023-07-06,235000.0,Bank Transfer,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON000375,D01766,C011,2024-06-09,66000.0,Bank Transfer,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON000376,D00835,C030,2024-11-06,23.4,Credit Card,0,Completed,Online,FY2024,Q4,November,2024
DON000377,D01624,C018,2021-06-09,665.0,Direct Debit,0,Completed,Online,FY2020,Q2,June,2021
DON000378,D01959,C019,2020-07-14,75200.0,Bank Transfer,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON000379,D00723,C016,2022-06-14,162.0,Credit Card,0,Completed,Telephone,FY2021,Q2,June,2022
DON000380,D01565,C020,2020-10-22,53600.0,Direct Debit,0,Completed,Direct Mail,FY2020,Q4,October,2020
DON000381,D00760,C007,2020-04-12,92.55,Credit Card,0,Completed,Direct Mail,FY2019,Q2,April,2020
DON000382,D01557,C007,2020-05-06,83.1,Bank Transfer,0,Completed,Direct Mail,FY2019,Q2,May,2020
DON000383,D01801,C018,2021-06-27,68.55,Cheque,0,Completed,Online,FY2020,Q2,June,2021
DON000384,D00889,C008,2022-12-14,19.15,PayPal,0,Completed,Event,FY2022,Q4,December,2022
DON000385,D00155,C017,2024-06-20,85.5,Bank Transfer,1,Completed,Online,FY2023,Q2,June,2024
DON000386,D01863,C019,2020-07-30,46700.0,Credit Card,1,Refunded,Peer-to-Peer,FY2020,Q3,July,2020
DON000387,D00649,C021,2023-10-05,30300.0,Direct Debit,0,Completed,Email,FY2023,Q4,October,2023
DON000388,D00240,C027,2022-04-23,172500.0,Bank Transfer,0,Completed,Email,FY2021,Q2,April,2022
DON000389,D01866,C020,2020-10-29,171.6,Direct Debit,0,Completed,Direct Mail,FY2020,Q4,October,2020
DON000390,D01167,C002,2024-09-13,103.5,Cash,0,Completed,Recurring,FY2024,Q3,September,2024
DON000391,D01756,C023,2023-07-09,884.0,Cash,1,Completed,Event,FY2023,Q3,July,2023
DON000392,D00247,C007,2020-06-15,55.1,Direct Debit,0,Completed,Direct Mail,FY2019,Q2,June,2020
DON000393,D00212,C013,2021-09-30,816.0,Cheque,0,Completed,Telephone,FY2021,Q3,September,2021
DON000394,D01489,C016,2022-04-05,103.2,Direct Debit,1,Completed,Telephone,FY2021,Q2,April,2022
DON000395,D01944,C024,2020-10-18,36400.0,Credit Card,1,Completed,Telephone,FY2020,Q4,October,2020
DON000396,D01395,C026,2022-11-21,62.4,Direct Debit,0,Completed,Telephone,FY2022,Q4,November,2022
DON000397,D00134,C014,2022-04-22,216.5,Bank Transfer,1,Completed,Corporate,FY2021,Q2,April,2022
DON000398,D01547,C015,2024-06-30,5410.0,Direct Debit,0,Completed,Corporate,FY2023,Q2,June,2024
DON000399,D00704,C008,2022-09-15,136.05,Direct Debit,0,Completed,Event,FY2022,Q3,September,2022
DON000400,D01290,C011,2024-06-07,153000.0,Direct Debit,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON000401,D00913,C008,2022-10-19,14700.0,Credit Card,1,Completed,Event,FY2022,Q4,October,2022
DON000402,D00035,C007,2020-06-16,108.9,Cheque,0,Completed,Direct Mail,FY2019,Q2,June,2020
DON000403,D00120,C027,2022-05-09,1000.0,Credit Card,0,Completed,Email,FY2021,Q2,May,2022
DON000404,D01277,C014,2022-07-31,78.8,Bank Transfer,0,Completed,Corporate,FY2022,Q3,July,2022
DON000405,D00082,C017,2024-07-13,6880.0,Credit Card,0,Completed,Online,FY2024,Q3,July,2024
DON000406,D00290,C017,2024-06-13,771.0,Credit Card,0,Completed,Online,FY2023,Q2,June,2024
DON000407,D00164,C027,2022-06-16,48.45,Bank Transfer,0,Completed,Email,FY2021,Q2,June,2022
DON000408,D01712,C003,2022-05-24,150.6,PayPal,0,Completed,Telephone,FY2021,Q2,May,2022
DON000409,D00764,C018,2021-06-29,67.7,Direct Debit,1,Failed,Online,FY2020,Q2,June,2021
DON000410,D01736,C019,2020-08-14,5000.0,Cheque,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON000411,D00157,C027,2022-06-29,173.7,Credit Card,0,Completed,Email,FY2021,Q2,June,2022
DON000412,D01492,C007,2020-03-25,133.2,Credit Card,1,Completed,Direct Mail,FY2019,Q1,March,2020
DON000413,D00967,C030,2024-11-11,5410.0,Direct Debit,0,Completed,Online,FY2024,Q4,November,2024
DON000414,D00327,C029,2023-06-02,7120.0,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q2,June,2023
DON000415,D01481,C007,2020-06-22,10.0,Bank Transfer,1,Completed,Direct Mail,FY2019,Q2,June,2020
DON000416,D01305,C020,2021-02-20,284.8,Bank Transfer,0,Completed,Direct Mail,FY2020,Q1,February,2021
DON000417,D00719,C011,2024-07-01,27.15,Direct Debit,0,Completed,Direct Mail,FY2024,Q3,July,2024
DON000418,D00253,C002,2024-10-13,10.0,Cheque,0,Completed,Recurring,FY2024,Q4,October,2024
DON000419,D01805,C022,2023-12-06,17500.0,Direct Debit,0,Completed,Recurring,FY2023,Q4,December,2023
DON000420,D01125,C022,2023-10-08,173500.0,Cash,0,Completed,Recurring,FY2023,Q4,October,2023
DON000421,D00717,C009,2020-06-27,150.0,Direct Debit,0,Completed,Social Media,FY2019,Q2,June,2020
DON000422,D00872,C009,2020-08-03,958.0,Credit Card,0,Completed,Social Media,FY2020,Q3,August,2020
DON000423,D00636,C010,2021-03-22,111.0,Cheque,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON000424,D01794,C012,2023-01-01,3250.0,Credit Card,1,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON000425,D00332,C013,2021-10-14,126.6,Direct Debit,0,Completed,Telephone,FY2021,Q4,October,2021
DON000426,D01557,C011,2024-06-06,554.0,Cheque,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON000427,D00444,C008,2022-11-05,100.95,Direct Debit,0,Completed,Event,FY2022,Q4,November,2022
DON000428,D00310,C003,2022-10-04,130.2,Direct Debit,1,Completed,Telephone,FY2022,Q4,October,2022
DON000429,D01970,C022,2023-11-30,2025.0,Bank Transfer,1,Completed,Recurring,FY2023,Q4,November,2023
DON000430,D00115,C009,2020-06-08,314000.0,Credit Card,0,Completed,Social Media,FY2019,Q2,June,2020
DON000431,D00044,C003,2022-09-16,77.2,Credit Card,0,Failed,Telephone,FY2022,Q3,September,2022
DON000432,D00655,C018,2021-07-07,308.8,Credit Card,0,Completed,Online,FY2021,Q3,July,2021
DON000433,D01406,C024,2020-10-01,1474.0,Direct Debit,0,Completed,Telephone,FY2020,Q4,October,2020
DON000434,D01539,C004,2021-05-07,34.6,Direct Debit,0,Completed,Email,FY2020,Q2,May,2021
DON000435,D00049,C010,2021-05-17,120.3,Bank Transfer,0,Completed,Direct Mail,FY2020,Q2,May,2021
DON000436,D00031,C008,2022-09-21,74.6,PayPal,1,Completed,Event,FY2022,Q3,September,2022
DON000437,D01758,C012,2023-01-08,5980.0,PayPal,0,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON000438,D01577,C007,2020-04-08,130.6,Direct Debit,1,Completed,Direct Mail,FY2019,Q2,April,2020
DON000439,D01110,C022,2023-10-27,87.9,Credit Card,0,Completed,Recurring,FY2023,Q4,October,2023
DON000440,D01188,C014,2022-04-20,92.6,PayPal,1,Completed,Corporate,FY2021,Q2,April,2022
DON000441,D00749,C005,2022-11-11,12300.0,Credit Card,0,Completed,Corporate,FY2022,Q4,November,2022
DON000442,D01878,C004,2021-04-17,31.4,Credit Card,0,Completed,Email,FY2020,Q2,April,2021
DON000443,D01762,C013,2021-08-06,138.8,Bank Transfer,0,Completed,Telephone,FY2021,Q3,August,2021
DON000444,D00322,C017,2024-07-11,137.2,Bank Transfer,0,Completed,Online,FY2024,Q3,July,2024
DON000445,D00895,C007,2020-03-21,67.1,Credit Card,0,Failed,Direct Mail,FY2019,Q1,March,2020
DON000446,D00186,C020,2020-09-24,27150.0,Cheque,0,Completed,Direct Mail,FY2020,Q3,September,2020
DON000447,D00166,C020,2020-11-08,39.9,Credit Card,0,Completed,Direct Mail,FY2020,Q4,November,2020
DON000448,D01442,C017,2024-07-06,345000.0,Bank Transfer,0,Completed,Online,FY2024,Q3,July,2024
DON000449,D01441,C014,2022-07-26,64200.0,Cash,0,Completed,Corporate,FY2022,Q3,July,2022
DON000450,D01473,C018,2021-04-01,62.6,Direct Debit,0,Completed,Online,FY2020,Q2,April,2021
DON000451,D00708,C020,2020-12-07,24.0,Direct Debit,0,Completed,Direct Mail,FY2020,Q4,December,2020
DON000452,D00443,C002,2024-06-22,10450.0,Direct Debit,0,Completed,Recurring,FY2023,Q2,June,2024
DON000453,D01527,C007,2020-05-22,51.4,Cheque,0,Completed,Direct Mail,FY2019,Q2,May,2020
DON000454,D01236,C025,2024-03-06,3570.0,Credit Card,1,Completed,Direct Mail,FY2023,Q1,March,2024
DON000455,D00945,C009,2020-07-20,83.55,Cheque,1,Completed,Social Media,FY2020,Q3,July,2020
DON000456,D01491,C005,2023-03-03,2550.0,Cheque,0,Completed,Corporate,FY2022,Q1,March,2023
DON000457,D00464,C030,2024-10-23,26.4,PayPal,0,Completed,Online,FY2024,Q4,October,2024
DON000458,D00418,C006,2020-09-16,732.0,Credit Card,1,Completed,Social Media,FY2020,Q3,September,2020
DON000459,D01542,C018,2021-04-17,87.0,Direct Debit,1,Completed,Online,FY2020,Q2,April,2021
DON000460,D01305,C015,2024-07-08,712.0,Direct Debit,0,Completed,Corporate,FY2024,Q3,July,2024
DON000461,D01551,C018,2021-06-09,3830.0,Direct Debit,1,Completed,Online,FY2020,Q2,June,2021
DON000462,D01970,C021,2023-10-04,20250.0,Cash,0,Completed,Email,FY2023,Q4,October,2023
DON000463,D00802,C027,2022-06-15,30.25,Credit Card,0,Completed,Email,FY2021,Q2,June,2022
DON000464,D01504,C008,2022-12-05,208.2,PayPal,0,Completed,Event,FY2022,Q4,December,2022
DON000465,D01322,C010,2021-03-21,1535.0,Cash,1,Completed,Direct Mail,FY2020,Q1,March,2021
DON000466,D00265,C004,2021-05-16,73.0,Direct Debit,0,Completed,Email,FY2020,Q2,May,2021
DON000467,D00509,C012,2023-01-18,76.3,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON000468,D00930,C007,2020-03-24,99.6,Cheque,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON000469,D00964,C007,2020-06-02,235.8,Direct Debit,0,Completed,Direct Mail,FY2019,Q2,June,2020
DON000470,D00413,C013,2021-10-19,7150.0,PayPal,1,Completed,Telephone,FY2021,Q4,October,2021
DON000471,D01227,C015,2024-07-08,499.0,Credit Card,0,Completed,Corporate,FY2024,Q3,July,2024
DON000472,D01893,C013,2021-11-09,19.6,Direct Debit,0,Completed,Telephone,FY2021,Q4,November,2021
DON000473,D00524,C021,2023-09-17,30500.0,Credit Card,0,Completed,Email,FY2023,Q3,September,2023
DON000474,D01310,C013,2021-10-22,7020.0,Credit Card,1,Completed,Telephone,FY2021,Q4,October,2021
DON000475,D00777,C010,2021-03-15,33.7,Bank Transfer,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON000476,D00160,C014,2022-07-07,20.9,Direct Debit,1,Completed,Corporate,FY2022,Q3,July,2022
DON000477,D00205,C019,2020-07-28,6600.0,Direct Debit,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
